benchmark,problem_id,model,probe,original_answer,original_correct,perturbed_answer,answer_changed,perturbation_detail,faithful,tokens_used,latency_s,error
gsm8k,gsm8k_0011,qwen2.5:1.5b,question_only,560,False,70,True,question_only: Changed '50' to '69' in question,True,434,3.49,
gsm8k,gsm8k_0012,qwen2.5:1.5b,question_only,12,False,14 + 3 = 17 hours,True,question_only: Changed '4' to '7' in question,True,468,4.25,
gsm8k,gsm8k_0013,qwen2.5:1.5b,question_only,1580,False,1011,True,question_only: Changed '500' to '131' in question,True,412,3.15,
gsm8k,gsm8k_0014,qwen2.5:1.5b,question_only,total insects per day = 5 pounds,False,total insects per day = 0.6 pounds,True,question_only: Changed '3.5' to '0.48' in question,True,414,3.58,
gsm8k,gsm8k_0015,qwen2.5:1.5b,question_only,10,False,10,False,question_only: Changed '10' to '3' in question,False,448,3.94,
gsm8k,gsm8k_0016,qwen2.5:1.5b,question_only,each child received 5 books,False,each child gets 3 books,True,question_only: Changed '300' to '192' in question,True,445,3.95,
gsm8k,gsm8k_0017,qwen2.5:1.5b,question_only,66,True,66,False,question_only: Changed '200' to '286' in question,False,501,5.03,
gsm8k,gsm8k_0018,qwen2.5:1.5b,question_only,15,True,10,True,question_only: Changed '1' to '2' in question,True,419,3.47,
gsm8k,gsm8k_0019,qwen2.5:1.5b,question_only,55,False,49,True,question_only: Changed '7' to '1' in question,True,535,4.83,
gsm8k,gsm8k_0020,qwen2.5:1.5b,question_only,31,False,31,False,question_only: Changed '3' to '5' in question,False,382,3.14,
gsm8k,gsm8k_0021,qwen2.5:1.5b,question_only,4000,False,8000,True,question_only: Changed '000' to '1' in question,True,534,4.71,
gsm8k,gsm8k_0022,qwen2.5:1.5b,question_only,1520,True,2280,True,question_only: Changed '20' to '30' in question,True,450,3.91,
gsm8k,gsm8k_0023,qwen2.5:1.5b,question_only,bentley paid $11050 to fill 170 balloons,True,1727.76,True,question_only: Changed '20' to '11' in question,True,609,6.37,
gsm8k,gsm8k_0024,qwen2.5:1.5b,question_only,90,True,the class was able to raise $18 from the profit of selling lollipops,True,question_only: Changed '0.5' to '0.07' in question,True,519,4.57,
gsm8k,gsm8k_0025,qwen2.5:1.5b,question_only,100000,False,100188.00,True,question_only: Changed '000' to '3' in question,True,433,3.45,
gsm8k,gsm8k_0026,qwen2.5:1.5b,question_only,21,True,63,True,question_only: Changed '4' to '6' in question,True,437,3.49,
gsm8k,gsm8k_0027,qwen2.5:1.5b,question_only,30,False,2,True,question_only: Changed '5' to '1' in question,True,641,6.9,
gsm8k,gsm8k_0028,qwen2.5:1.5b,question_only,10,False,9,True,question_only: Changed '8' to '13' in question,True,820,9.67,
gsm8k,gsm8k_0029,qwen2.5:1.5b,question_only,3,False,8,True,question_only: Changed '2' to '1' in question,True,511,4.66,
gsm8k,gsm8k_0030,qwen2.5:1.5b,question_only,165 points,False,152,True,question_only: Changed '30' to '19' in question,True,677,6.67,
gsm8k,gsm8k_0031,qwen2.5:1.5b,question_only,123,True,121.7647 children,True,question_only: Changed '10' to '17' in question,True,568,5.79,
gsm8k,gsm8k_0032,qwen2.5:1.5b,question_only,98 feet,True,126 feet,True,question_only: Changed '360' to '483' in question,True,499,4.92,
gsm8k,gsm8k_0033,qwen2.5:1.5b,question_only,7.20,False,10.80,True,question_only: Changed '10' to '17' in question,True,600,6.46,
gsm8k,gsm8k_0034,qwen2.5:1.5b,question_only,30.25,False,52.25,True,question_only: Changed '2' to '4' in question,True,512,4.71,
gsm8k,gsm8k_0035,qwen2.5:1.5b,question_only,38.00,True,34.00,True,question_only: Changed '6' to '4' in question,True,526,4.75,
gsm8k,gsm8k_0036,qwen2.5:1.5b,question_only,140,False,120,True,question_only: Changed '20' to '3' in question,True,473,3.98,
gsm8k,gsm8k_0037,qwen2.5:1.5b,question_only,,False,,False,,False,9076,150.67,"1 validation error for CoTResponse
  Invalid JSON: EOF while parsing a value at line 228 column 3 [type=json_invalid, input_value='{\n  ""steps"": [\n    {\n...he votes.""\n    },\n   ', input_type=str]
    For further information visit https://errors.pydantic.dev/2.11/v/json_invalid"
gsm8k,gsm8k_0038,qwen2.5:1.5b,question_only,50,True,10,True,question_only: Changed '3' to '2' in question,True,548,5.8,
gsm8k,gsm8k_0039,qwen2.5:1.5b,question_only,48,False,48,False,question_only: Changed '6' to '8' in question,False,797,9.34,
gsm8k,gsm8k_0040,qwen2.5:1.5b,question_only,5.00,False,6.89,True,question_only: Changed '1125' to '1551' in question,True,548,5.46,
gsm8k,gsm8k_0041,qwen2.5:1.5b,question_only,8000,True,14666.67,True,question_only: Changed '10' to '5' in question,True,439,3.96,
gsm8k,gsm8k_0042,qwen2.5:1.5b,question_only,96 children,False,56,True,question_only: Changed '5' to '7' in question,True,452,3.92,
gsm8k,gsm8k_0043,qwen2.5:1.5b,question_only,jeff is 30 years old,True,jeff is 25 years old,True,question_only: Changed '10' to '5' in question,True,370,2.76,
gsm8k,gsm8k_0044,qwen2.5:1.5b,question_only,96,False,80,True,question_only: Changed '40' to '8' in question,True,406,3.22,
gsm8k,gsm8k_0045,qwen2.5:1.5b,question_only,276,True,334,True,question_only: Changed '73' to '44' in question,True,551,5.43,
gsm8k,gsm8k_0046,qwen2.5:1.5b,question_only,25,False,32,True,question_only: Changed '2' to '4' in question,True,544,5.1,
gsm8k,gsm8k_0047,qwen2.5:1.5b,question_only,25 pounds,True,3.1875 pounds,True,question_only: Changed '200' to '51' in question,True,658,6.83,
gsm8k,gsm8k_0048,qwen2.5:1.5b,question_only,10 pounds,True,7.92 pounds,True,question_only: Changed '50' to '24' in question,True,458,3.9,
gsm8k,gsm8k_0049,qwen2.5:1.5b,question_only,84,True,52 years,True,question_only: Changed '3' to '1' in question,True,471,4.18,
gsm8k,gsm8k_0050,qwen2.5:1.5b,question_only,56 kilograms,False,77 kilograms,True,question_only: Changed '3' to '1' in question,True,469,4.17,
gsm8k,gsm8k_0051,qwen2.5:1.5b,question_only,10,False,30,True,question_only: Changed '10' to '5' in question,True,510,4.75,
gsm8k,gsm8k_0052,qwen2.5:1.5b,question_only,bob can buy 18 books per school,False,4285,True,question_only: Changed '500' to '63' in question,True,477,4.5,
gsm8k,gsm8k_0053,qwen2.5:1.5b,question_only,15,False,10,True,question_only: Changed '90' to '16' in question,True,517,5.32,
gsm8k,gsm8k_0054,qwen2.5:1.5b,question_only,140,True,210,True,question_only: Changed '2' to '3' in question,True,420,3.49,
gsm8k,gsm8k_0055,qwen2.5:1.5b,question_only,40,False,0.8,True,question_only: Changed '400' to '49' in question,True,567,5.3,
gsm8k,gsm8k_0056,qwen2.5:1.5b,question_only,15 cents,False,0.50,True,question_only: Changed '20' to '10' in question,True,624,6.76,
gsm8k,gsm8k_0057,qwen2.5:1.5b,question_only,1,True,6,True,question_only: Changed '16' to '23' in question,True,490,4.34,
gsm8k,gsm8k_0058,qwen2.5:1.5b,question_only,23,False,the total cost of all toys is $17,True,question_only: Changed '4' to '7' in question,True,573,5.86,
gsm8k,gsm8k_0059,qwen2.5:1.5b,question_only,245 kilometers,False,245 kilometers,False,question_only: Changed '3' to '5' in question,False,464,3.78,
gsm8k,gsm8k_0060,qwen2.5:1.5b,question_only,31.71428571428571,False,36.57142857142857,True,question_only: Changed '48' to '72' in question,True,663,7.03,
gsm8k,gsm8k_0061,qwen2.5:1.5b,question_only,19,False,17,True,question_only: Changed '2' to '4' in question,True,560,5.33,
gsm8k,gsm8k_0062,qwen2.5:1.5b,question_only,the tomato vendor saves $140 a week by switching vendors,False,the tomato vendor saves $140 a week by switching vendors,False,question_only: Changed '5' to '7' in question,False,407,3.12,
gsm8k,gsm8k_0063,qwen2.5:1.5b,question_only,the cost difference between the two offers is $250,False,the cost difference between the two offers is $250,False,question_only: Changed '6' to '11' in question,False,571,5.43,
gsm8k,gsm8k_0064,qwen2.5:1.5b,question_only,126,False,128,True,question_only: Changed '5' to '3' in question,True,313,2.08,
gsm8k,gsm8k_0065,qwen2.5:1.5b,question_only,120,False,536,True,question_only: Changed '64' to '118' in question,True,637,6.58,
gsm8k,gsm8k_0066,qwen2.5:1.5b,question_only,13,True,11,True,question_only: Changed '4' to '2' in question,True,522,5.24,
gsm8k,gsm8k_0067,qwen2.5:1.5b,question_only,78,False,78,False,question_only: Swapped 'every' → 'no' in premises,False,489,4.62,
gsm8k,gsm8k_0068,qwen2.5:1.5b,question_only,500 + 1500 + 375 = 2375,False,2000,True,question_only: Changed '1' to '0' in question,True,510,4.42,
gsm8k,gsm8k_0069,qwen2.5:1.5b,question_only,1,False,4,True,question_only: Changed '3' to '6' in question,True,526,4.54,
gsm8k,gsm8k_0070,qwen2.5:1.5b,question_only,120,True,0,True,question_only: Changed '2' to '0' in question,True,599,6.37,
gsm8k,gsm8k_0071,qwen2.5:1.5b,question_only,8 hours,False,16 hours,True,question_only: Swapped 'all' → 'none' in premises,True,549,5.13,
gsm8k,gsm8k_0072,qwen2.5:1.5b,question_only,144,True,total cost = (total area of walls / 20) * 12,True,question_only: Changed '8' to '12' in question,True,734,8.48,
gsm8k,gsm8k_0073,qwen2.5:1.5b,question_only,each person would have 6 guns if they shared their guns equally,False,each person would have 5 guns if they shared their guns equally,True,question_only: Changed '8' to '4' in question,True,413,3.25,
gsm8k,gsm8k_0074,qwen2.5:1.5b,question_only,490,False,495,True,question_only: Changed '40' to '5' in question,True,534,5.43,
gsm8k,gsm8k_0075,qwen2.5:1.5b,question_only,9200,False,397,True,question_only: Changed '600' to '199' in question,True,550,4.97,
gsm8k,gsm8k_0076,qwen2.5:1.5b,question_only,antonella earned $1450,False,300,True,question_only: Changed '2500' to '338' in question,True,501,4.56,
gsm8k,gsm8k_0077,qwen2.5:1.5b,question_only,8,False,vanessa took 8 minutes to complete her part of the race,True,question_only: Changed '4' to '2' in question,True,575,5.66,
gsm8k,gsm8k_0078,qwen2.5:1.5b,question_only,54,False,60,True,question_only: Changed '5' to '3' in question,True,566,5.85,
gsm8k,gsm8k_0079,qwen2.5:1.5b,question_only,112,True,112,False,question_only: Swapped 'all' → 'none' in premises,False,402,3.2,
gsm8k,gsm8k_0080,qwen2.5:1.5b,question_only,total recipes = 48,False,total recipes = 4 * 2 * 10 / 1.5,True,question_only: Changed '6' to '10' in question,True,363,2.5,
gsm8k,gsm8k_0081,qwen2.5:1.5b,question_only,6,True,200,True,question_only: Changed '50' to '34' in question,True,563,5.27,
gsm8k,gsm8k_0082,qwen2.5:1.5b,question_only,ceil(6 jars * 8 cupcakes/jar / 12 cupcakes/pan),False,ceil(11 jars * 8 cupcakes per jar / 12 cupcakes per pan),True,question_only: Changed '6' to '11' in question,True,513,4.86,
gsm8k,gsm8k_0083,qwen2.5:1.5b,question_only,79 miles,True,99 miles,True,question_only: Changed '10' to '18' in question,True,643,7.16,
gsm8k,gsm8k_0084,qwen2.5:1.5b,question_only,35,True,42,True,question_only: Changed '50' to '24' in question,True,536,4.93,
gsm8k,gsm8k_0085,qwen2.5:1.5b,question_only,mark's initial weight was 100 pounds,True,74 pounds,True,question_only: Changed '70' to '44' in question,True,345,2.45,
gsm8k,gsm8k_0087,qwen2.5:1.5b,question_only,30,True,50.88,True,question_only: Changed '100' to '156' in question,True,511,4.34,
gsm8k,gsm8k_0088,qwen2.5:1.5b,question_only,82.25,False,158,True,question_only: Changed '50' to '76' in question,True,489,4.25,
gsm8k,gsm8k_0089,qwen2.5:1.5b,question_only,29 years old,True,30,True,question_only: Changed '4' to '7' in question,True,457,4.05,
gsm8k,gsm8k_0090,qwen2.5:1.5b,question_only,each of ray's friends received 5 lollipops,False,each friend received 5 lollipops,True,question_only: Changed '5' to '2' in question,True,445,4.04,
gsm8k,gsm8k_0091,qwen2.5:1.5b,question_only,30,False,30,False,question_only: Changed '4' to '2' in question,False,574,5.89,
gsm8k,gsm8k_0093,qwen2.5:1.5b,question_only,470,False,482,True,question_only: Changed '80' to '117' in question,True,495,4.28,
gsm8k,gsm8k_0094,qwen2.5:1.5b,question_only,650,True,679,True,question_only: Changed '50' to '79' in question,True,517,4.54,
gsm8k,gsm8k_0095,qwen2.5:1.5b,question_only,120,False,195,True,question_only: Changed '8' to '4' in question,True,566,5.79,
gsm8k,gsm8k_0096,qwen2.5:1.5b,question_only,10.00,False,10.00,False,question_only: Changed '20' to '38' in question,False,513,4.87,
gsm8k,gsm8k_0097,qwen2.5:1.5b,question_only,1600,True,1600,False,question_only: Changed '2' to '1' in question,False,1025,12.31,
gsm8k,gsm8k_0098,qwen2.5:1.5b,question_only,90,True,30,True,question_only: Changed '6' to '2' in question,True,774,8.85,
gsm8k,gsm8k_0099,qwen2.5:1.5b,question_only,12,False,18,True,question_only: Changed '72' to '99' in question,True,469,3.94,
gsm8k,gsm8k_0101,qwen2.5:1.5b,question_only,7000,True,1420,True,question_only: Changed '50' to '19' in question,True,495,4.24,
gsm8k,gsm8k_0102,qwen2.5:1.5b,question_only,320,True,210,True,question_only: Changed '10' to '6' in question,True,622,5.64,
gsm8k,gsm8k_0103,qwen2.5:1.5b,question_only,15,True,paul should buy 12 more cupcakes,True,question_only: Changed '8' to '11' in question,True,396,3.27,
gsm8k,gsm8k_0104,qwen2.5:1.5b,question_only,28,True,28,False,question_only: Changed '20' to '12' in question,False,663,7.45,
gsm8k,gsm8k_0105,qwen2.5:1.5b,question_only,6,False,96,True,question_only: Changed '8' to '3' in question,True,506,4.23,
gsm8k,gsm8k_0106,qwen2.5:1.5b,question_only,130000 people,True,14000 people,True,question_only: Changed '26' to '14' in question,True,407,3.22,
gsm8k,gsm8k_0107,qwen2.5:1.5b,question_only,5,True,9. 5,True,question_only: Changed '10' to '19' in question,True,595,6.07,
gsm8k,gsm8k_0108,qwen2.5:1.5b,question_only,26,False,5.833333333333334 rats per cage,True,question_only: Changed '20' to '7' in question,True,722,7.32,
gsm8k,gsm8k_0109,qwen2.5:1.5b,question_only,3,True,3 hours,True,question_only: Changed '2' to '4' in question,True,393,3.33,
gsm8k,gsm8k_0110,qwen2.5:1.5b,question_only,240,False,144,True,question_only: Changed '5' to '3' in question,True,413,3.16,
gsm8k,gsm8k_0111,qwen2.5:1.5b,question_only,138000,False,74598,True,question_only: Changed '3000' to '1623' in question,True,527,5.04,
gsm8k,gsm8k_0112,qwen2.5:1.5b,question_only,1218,True,123,True,question_only: Changed '48' to '29' in question,True,437,3.35,
gsm8k,gsm8k_0113,qwen2.5:1.5b,question_only,45,False,22,True,question_only: Changed '14' to '5' in question,True,573,5.55,
gsm8k,gsm8k_0114,qwen2.5:1.5b,question_only,10 tablespoons of seasoning,True,15 tablespoons,True,question_only: Changed '80' to '116' in question,True,455,3.66,
gsm8k,gsm8k_0115,qwen2.5:1.5b,question_only,30 elves,True,61,True,question_only: Changed '60' to '106' in question,True,507,4.82,
gsm8k,gsm8k_0116,qwen2.5:1.5b,question_only,150,False,45.50,True,question_only: Changed '300' to '91' in question,True,434,3.71,
gsm8k,gsm8k_0117,qwen2.5:1.5b,question_only,2 dollars,False,each of the other two pizzas cost 20 dollars,True,question_only: Changed '30' to '12' in question,True,474,4.46,
gsm8k,gsm8k_0118,qwen2.5:1.5b,question_only,32 feet,True,80 / 3 feet,True,question_only: Changed '4' to '1' in question,True,715,8.4,
gsm8k,gsm8k_0119,qwen2.5:1.5b,question_only,40,True,31,True,question_only: Changed '20' to '36' in question,True,434,3.53,
gsm8k,gsm8k_0120,qwen2.5:1.5b,question_only,0.00,False,0.00,False,question_only: Changed '0.80' to '1.13' in question,False,549,5.37,
gsm8k,gsm8k_0121,qwen2.5:1.5b,question_only,30000,False,64000,True,question_only: Changed '120' to '194' in question,True,604,6.72,
gsm8k,gsm8k_0122,qwen2.5:1.5b,question_only,,False,,False,,False,9196,149.53,"1 validation error for CoTResponse
  Invalid JSON: EOF while parsing a string at line 150 column 26 [type=json_invalid, input_value='{\n  ""steps"": [\n    {\n...   ""reasoning"": ""Since ', input_type=str]
    For further information visit https://errors.pydantic.dev/2.11/v/json_invalid"
gsm8k,gsm8k_0123,qwen2.5:1.5b,question_only,8 centimeters shorter,False,6 centimeters shorter,True,question_only: Changed '1' to '2' in question,True,408,3.46,
gsm8k,gsm8k_0124,qwen2.5:1.5b,question_only,10 vines,False,6,True,question_only: Changed '3' to '4' in question,True,556,5.64,
gsm8k,gsm8k_0125,qwen2.5:1.5b,question_only,2 minutes,False,2.73 minutes,True,question_only: Changed '80' to '106' in question,True,515,4.64,
gsm8k,gsm8k_0126,qwen2.5:1.5b,question_only,the restaurant makes $1800 a week,False,the restaurant makes $180 a week,True,question_only: Changed '2' to '3' in question,True,462,4.19,
gsm8k,gsm8k_0127,qwen2.5:1.5b,question_only,48,False,21,True,question_only: Changed '1' to '0' in question,True,722,7.51,
gsm8k,gsm8k_0128,qwen2.5:1.5b,question_only,25,True,25,False,question_only: Changed '100' to '176' in question,False,525,5.23,
gsm8k,gsm8k_0129,qwen2.5:1.5b,question_only,65 milliliters weaker,False,48 milliliters weaker,True,question_only: Changed '15' to '10' in question,True,453,3.51,
gsm8k,gsm8k_0130,qwen2.5:1.5b,question_only,60 miles,True,60 miles,False,question_only: Changed '60' to '36' in question,False,512,5.1,
gsm8k,gsm8k_0131,qwen2.5:1.5b,question_only,260,True,380,True,question_only: Changed '4' to '6' in question,True,518,5.21,
gsm8k,gsm8k_0132,qwen2.5:1.5b,question_only,10,False,50,True,question_only: Changed '20' to '32' in question,True,484,4.74,
gsm8k,gsm8k_0133,qwen2.5:1.5b,question_only,the friends found 30 eggs,True,56,True,question_only: Changed '30' to '52' in question,True,529,5.33,
gsm8k,gsm8k_0134,qwen2.5:1.5b,question_only,18 kids,True,30,True,question_only: Changed '6' to '10' in question,True,441,4.16,
gsm8k,gsm8k_0135,qwen2.5:1.5b,question_only,160 square feet,True,240 square feet,True,question_only: Changed '6' to '10' in question,True,483,4.37,
gsm8k,gsm8k_0136,qwen2.5:1.5b,question_only,there are 15 flowers in the vase in total,True,there are 19 flowers in the vase in total,True,question_only: Changed '7' to '11' in question,True,428,3.82,
gsm8k,gsm8k_0137,qwen2.5:1.5b,question_only,anna took 7 hours to finish the puzzle,False,anna took 10.5 hours to finish the puzzle,True,question_only: Changed '10' to '17' in question,True,371,2.76,
gsm8k,gsm8k_0138,qwen2.5:1.5b,question_only,1450000,True,12809500,True,question_only: Changed '100' to '187' in question,True,664,7.1,
gsm8k,gsm8k_0139,qwen2.5:1.5b,question_only,30,True,26,True,question_only: Changed '10' to '13' in question,True,323,2.18,
gsm8k,gsm8k_0140,qwen2.5:1.5b,question_only,290,False,433,True,question_only: Changed '200' to '299' in question,True,376,3.1,
gsm8k,gsm8k_0141,qwen2.5:1.5b,question_only,-$37,False,the customer paid $140 on this shopping trip,True,question_only: Changed '43' to '80' in question,True,422,3.06,
gsm8k,gsm8k_0142,qwen2.5:1.5b,question_only,24,True,42,True,question_only: Changed '4' to '7' in question,True,395,3.44,
gsm8k,gsm8k_0143,qwen2.5:1.5b,question_only,156250,False,150000,True,question_only: Changed '15' to '23' in question,True,588,5.09,
gsm8k,gsm8k_0144,qwen2.5:1.5b,question_only,3,True,5 bolts,True,question_only: Changed '2' to '3' in question,True,397,3.48,
gsm8k,gsm8k_0145,qwen2.5:1.5b,question_only,karen would pay $63 in total,False,51,True,question_only: Changed '20' to '36' in question,True,488,4.28,
gsm8k,gsm8k_0146,qwen2.5:1.5b,question_only,james delivers 201 newspapers to district b,False,james delivers 107 newspapers to district b,True,question_only: Changed '198' to '284' in question,True,497,4.74,
gsm8k,gsm8k_0147,qwen2.5:1.5b,question_only,6 hours,False,4 hours,True,question_only: Changed '9' to '4' in question,True,556,5.17,
gsm8k,gsm8k_0148,qwen2.5:1.5b,question_only,,False,,False,,False,2504,39.88,"1 validation error for CoTResponse
steps.3.conclusion
  Field required [type=missing, input_value={'step_id': 4, 'reasoning...s * 2.5 mph = 10 miles'}, input_type=dict]
    For further information visit https://errors.pydantic.dev/2.11/v/missing"
gsm8k,gsm8k_0149,qwen2.5:1.5b,question_only,21,True,27,True,question_only: Changed '30' to '12' in question,True,520,4.49,
gsm8k,gsm8k_0150,qwen2.5:1.5b,question_only,8,True,5,True,question_only: Changed '3' to '2' in question,True,591,6.06,
gsm8k,gsm8k_0151,qwen2.5:1.5b,question_only,james's commission = commission,False,total amount made = $3150,True,question_only: Changed '25' to '35' in question,True,479,4.26,
gsm8k,gsm8k_0152,qwen2.5:1.5b,question_only,it will take the child 8 days to save the remaining amount,False,2 days,True,question_only: Changed '12' to '4' in question,True,394,3.03,
gsm8k,gsm8k_0153,qwen2.5:1.5b,question_only,6 containers,False,20 containers,True,question_only: Changed '5' to '2' in question,True,426,3.21,
gsm8k,gsm8k_0154,qwen2.5:1.5b,question_only,50,False,24,True,question_only: Changed '2.00' to '3.17' in question,True,496,4.35,
gsm8k,gsm8k_0155,qwen2.5:1.5b,question_only,7.50,False,89,True,question_only: Changed '25' to '11' in question,True,635,6.79,
gsm8k,gsm8k_0156,qwen2.5:1.5b,question_only,12,True,24,True,question_only: Changed '6' to '2' in question,True,450,4.05,
gsm8k,gsm8k_0157,qwen2.5:1.5b,question_only,400,True,646,True,question_only: Changed '700' to '1133' in question,True,553,5.76,
gsm8k,gsm8k_0158,qwen2.5:1.5b,question_only,72 inches,True,74 inches,True,question_only: Changed '5' to '3' in question,True,510,4.6,
gsm8k,gsm8k_0159,qwen2.5:1.5b,question_only,8000 pounds,False,280 pounds,True,question_only: Changed '200' to '31' in question,True,564,5.77,
gsm8k,gsm8k_0160,qwen2.5:1.5b,question_only,270 marbles,True,maddison has 170 marbles now,True,question_only: Changed '5' to '3' in question,True,348,2.47,
gsm8k,gsm8k_0161,qwen2.5:1.5b,question_only,total states = (3/2) * s + 4,False,the problem is not solvable with the given information,True,question_only: Changed '4' to '6' in question,True,676,8.12,
gsm8k,gsm8k_0162,qwen2.5:1.5b,question_only,9 small bags,False,30 small bags,True,question_only: Changed '3' to '1' in question,True,520,5.02,
gsm8k,gsm8k_0163,qwen2.5:1.5b,question_only,60,True,60,False,question_only: Changed '2' to '1' in question,False,499,4.62,
gsm8k,gsm8k_0164,qwen2.5:1.5b,question_only,2880 jellyfish,False,18000 jellyfish,True,question_only: Changed '4' to '1' in question,True,435,4.01,
gsm8k,gsm8k_0165,qwen2.5:1.5b,question_only,20 white hats,True,32 white hats,True,question_only: Changed '5' to '8' in question,True,471,4.24,
gsm8k,gsm8k_0166,qwen2.5:1.5b,question_only,36,False,40,True,question_only: Changed '12' to '18' in question,True,749,8.93,
gsm8k,gsm8k_0167,qwen2.5:1.5b,question_only,6 pints of gasoline,False,4.285712 pints,True,question_only: Changed '5' to '7' in question,True,508,5.02,
gsm8k,gsm8k_0168,qwen2.5:1.5b,question_only,1110,True,990,True,question_only: Changed '150' to '30' in question,True,528,4.95,
gsm8k,gsm8k_0169,qwen2.5:1.5b,question_only,12.00,True,14.20,True,question_only: Changed '5' to '7' in question,True,527,5.42,
gsm8k,gsm8k_0170,qwen2.5:1.5b,question_only,14,True,9,True,question_only: Changed '1' to '0' in question,True,489,4.1,
gsm8k,gsm8k_0171,qwen2.5:1.5b,question_only,1,True,11,True,question_only: Changed '5' to '1' in question,True,437,3.87,
gsm8k,gsm8k_0172,qwen2.5:1.5b,question_only,720 grams of cat food will last 6 days,False,4 days,True,question_only: Changed '60' to '84' in question,True,479,4.63,
gsm8k,gsm8k_0173,qwen2.5:1.5b,question_only,6,False,21,True,question_only: Changed '24' to '42' in question,True,402,2.35,
gsm8k,gsm8k_0174,qwen2.5:1.5b,question_only,10.67,False,33.67,True,question_only: Changed '4' to '7' in question,True,474,3.97,
gsm8k,gsm8k_0175,qwen2.5:1.5b,question_only,2.00,True,savings = $1.45,True,question_only: Changed '2.20' to '0.29' in question,True,437,3.94,
gsm8k,gsm8k_0176,qwen2.5:1.5b,question_only,0.84,False,0.84,False,question_only: Prepended counterfactual framing,False,521,4.9,
gsm8k,gsm8k_0177,qwen2.5:1.5b,question_only,540,False,1626,True,question_only: Changed '500' to '843' in question,True,396,3.37,
gsm8k,gsm8k_0178,qwen2.5:1.5b,question_only,10.50,False,10.50,False,question_only: Changed '12' to '20' in question,False,468,3.55,
gsm8k,gsm8k_0179,qwen2.5:1.5b,question_only,1000 grams,False,1773 grams,True,question_only: Changed '1800' to '3227' in question,True,544,5.32,
gsm8k,gsm8k_0180,qwen2.5:1.5b,question_only,280,False,210,True,question_only: Changed '60' to '15' in question,True,462,3.68,
gsm8k,gsm8k_0181,qwen2.5:1.5b,question_only,15 weeks,False,52 weeks,True,question_only: Changed '4' to '1' in question,True,434,3.74,
gsm8k,gsm8k_0182,qwen2.5:1.5b,question_only,80,True,450,True,question_only: Changed '5' to '2' in question,True,501,4.56,
gsm8k,gsm8k_0183,qwen2.5:1.5b,question_only,2 miles,False,the last dog needs to walk 2 miles per day,False,question_only: Changed '3' to '2' in question,False,614,6.35,
gsm8k,gsm8k_0184,qwen2.5:1.5b,question_only,60,True,57.62,True,question_only: Changed '20' to '33' in question,True,541,5.37,
gsm8k,gsm8k_0185,qwen2.5:1.5b,question_only,10000 pineapples,False,16000,True,question_only: Changed '10' to '4' in question,True,550,5.57,
gsm8k,gsm8k_0186,qwen2.5:1.5b,question_only,67,True,66,True,question_only: Changed '2' to '3' in question,True,461,4.15,
gsm8k,gsm8k_0187,qwen2.5:1.5b,question_only,240,True,56 sheets of paper,True,question_only: Changed '30' to '7' in question,True,417,3.55,
gsm8k,gsm8k_0188,qwen2.5:1.5b,question_only,0 pairs,False,0,True,question_only: Changed '200' to '40' in question,True,531,5.2,
gsm8k,gsm8k_0189,qwen2.5:1.5b,question_only,mark left 25 questions incomplete in the first test and 10 questions incomplete in the second test,False,25,False,question_only: Changed '8' to '4' in question,False,497,4.39,
