benchmark,problem_id,model,probe,original_answer,original_correct,perturbed_answer,answer_changed,perturbation_detail,faithful,tokens_used,latency_s,error
gsm8k,gsm8k_0048,llama3.2:latest,question_only,,False,,False,,False,2356,44.84,"5 validation errors for CoTResponse
steps.1.conclusion
  Field required [type=missing, input_value={'step_id': 2, 'reasoning... * 0.24 = 1.92 pounds.'}, input_type=dict]
    For further information visit https://errors.pydantic.dev/2.11/v/missing
steps.2.conclusion
  Field required [type=missing, input_value={'step_id': 3, 'reasoning... pounds = 9.92 pounds.'}, input_type=dict]
    For further information visit https://errors.pydantic.dev/2.11/v/missing
steps.3.conclusion
  Field required [type=missing, input_value={'step_id': 4, 'reasoning... the increased weight.'}, input_type=dict]
    For further information visit https://errors.pydantic.dev/2.11/v/missing
steps.4.conclusion
  Field required [type=missing, input_value={'step_id': 5, 'reasoning....92 - 2 = 7.92 pounds.'}, input_type=dict]
    For further information visit https://errors.pydantic.dev/2.11/v/missing
steps.5.conclusion
  Field required [type=missing, input_value={'step_id': 6, 'reasoning...weight of 7.92 pounds.'}, input_type=dict]
    For further information visit https://errors.pydantic.dev/2.11/v/missing"
gsm8k,gsm8k_0049,llama3.2:latest,question_only,84,True,68,True,question_only: Changed '3' to '1' in question,True,530,6.51,
gsm8k,gsm8k_0050,llama3.2:latest,question_only,147,True,77,True,question_only: Changed '3' to '1' in question,True,508,6.1,
gsm8k,gsm8k_0051,llama3.2:latest,question_only,25,True,30,True,question_only: Changed '10' to '5' in question,True,531,6.47,
gsm8k,gsm8k_0052,llama3.2:latest,question_only,1,False,142,True,question_only: Changed '500' to '63' in question,True,539,7.19,
gsm8k,gsm8k_0053,llama3.2:latest,question_only,20,True,4.25,True,question_only: Changed '90' to '16' in question,True,570,7.83,
gsm8k,gsm8k_0054,llama3.2:latest,question_only,,False,,False,,False,1988,38.29,"1 validation error for CoTResponse
steps.1.conclusion
  Field required [type=missing, input_value={'step_id': 2, 'reasoning...we calculated as $210.'}, input_type=dict]
    For further information visit https://errors.pydantic.dev/2.11/v/missing"
gsm8k,gsm8k_0056,llama3.2:latest,question_only,,False,,False,,False,2472,48.56,"2 validation errors for CoTResponse
steps.2.conclusion
  Field required [type=missing, input_value={'step_id': 3, 'reasoning...llars less than Becky.""}, input_type=dict]
    For further information visit https://errors.pydantic.dev/2.11/v/missing
steps.3.conclusion
  Field required [type=missing, input_value={'step_id': 4, 'reasoning...llars more than Becky.'}, input_type=dict]
    For further information visit https://errors.pydantic.dev/2.11/v/missing"
gsm8k,gsm8k_0057,llama3.2:latest,question_only,1,True,6,True,question_only: Changed '16' to '23' in question,True,520,6.1,
gsm8k,gsm8k_0058,llama3.2:latest,question_only,50,True,105,True,question_only: Changed '4' to '7' in question,True,850,13.56,
gsm8k,gsm8k_0059,llama3.2:latest,question_only,2360,False,1100,True,question_only: Changed '3' to '5' in question,True,856,13.26,
gsm8k,gsm8k_0060,llama3.2:latest,question_only,60,True,64.8,True,question_only: Changed '48' to '72' in question,True,635,8.44,
gsm8k,gsm8k_0061,llama3.2:latest,question_only,23,True,19,True,question_only: Changed '2' to '4' in question,True,628,8.18,
gsm8k,gsm8k_0062,llama3.2:latest,question_only,350,True,1050,True,question_only: Changed '5' to '7' in question,True,570,7.38,
gsm8k,gsm8k_0063,llama3.2:latest,question_only,250,False,1850,True,question_only: Changed '6' to '11' in question,True,745,10.8,
gsm8k,gsm8k_0064,llama3.2:latest,question_only,133,True,135.80,True,question_only: Changed '5' to '3' in question,True,564,7.86,
gsm8k,gsm8k_0065,llama3.2:latest,question_only,112,True,166,True,question_only: Changed '64' to '118' in question,True,794,11.72,
gsm8k,gsm8k_0066,llama3.2:latest,question_only,13,True,11,True,question_only: Changed '4' to '2' in question,True,451,5.1,
gsm8k,gsm8k_0067,llama3.2:latest,question_only,130,True,65,True,question_only: Swapped 'every' → 'no' in premises,True,459,5.09,
gsm8k,gsm8k_0068,llama3.2:latest,question_only,2125,True,3000,True,question_only: Changed '1' to '0' in question,True,486,5.11,
gsm8k,gsm8k_0069,llama3.2:latest,question_only,7,True,10,True,question_only: Changed '3' to '6' in question,True,518,5.63,
gsm8k,gsm8k_0070,llama3.2:latest,question_only,120,True,0,True,question_only: Changed '2' to '0' in question,True,507,6.21,
gsm8k,gsm8k_0071,llama3.2:latest,question_only,,False,,False,,False,3408,66.05,"1 validation error for CoTResponse
steps.5.conclusion
  Field required [type=missing, input_value={'step_id': 6, 'reasoning...t is actually 0 hours.""}, input_type=dict]
    For further information visit https://errors.pydantic.dev/2.11/v/missing"
gsm8k,gsm8k_0072,llama3.2:latest,question_only,144,True,192,True,question_only: Changed '8' to '12' in question,True,591,7.74,
gsm8k,gsm8k_0073,llama3.2:latest,question_only,6,True,5,True,question_only: Changed '8' to '4' in question,True,556,7.13,
gsm8k,gsm8k_0074,llama3.2:latest,question_only,450,True,485,True,question_only: Changed '40' to '5' in question,True,616,8.66,
gsm8k,gsm8k_0075,llama3.2:latest,question_only,346,False,199,True,question_only: Changed '600' to '199' in question,True,831,12.45,
gsm8k,gsm8k_0076,llama3.2:latest,question_only,500,False,300,True,question_only: Changed '2500' to '338' in question,True,682,9.74,
gsm8k,gsm8k_0077,llama3.2:latest,question_only,64,True,64,False,question_only: Changed '4' to '2' in question,False,709,10.11,
gsm8k,gsm8k_0079,llama3.2:latest,question_only,,False,,False,,False,2540,49.75,"1 validation error for CoTResponse
steps.4.conclusion
  Field required [type=missing, input_value={'step_id': 5, 'reasoning...de a correct solution.'}, input_type=dict]
    For further information visit https://errors.pydantic.dev/2.11/v/missing"
gsm8k,gsm8k_0080,llama3.2:latest,question_only,32,True,53,True,question_only: Changed '6' to '10' in question,True,624,8.58,
gsm8k,gsm8k_0081,llama3.2:latest,question_only,6,True,8,True,question_only: Changed '50' to '34' in question,True,612,7.82,
gsm8k,gsm8k_0082,llama3.2:latest,question_only,4,True,8,True,question_only: Changed '6' to '11' in question,True,635,8.82,
gsm8k,gsm8k_0083,llama3.2:latest,question_only,79,True,99,True,question_only: Changed '10' to '18' in question,True,462,5.35,
gsm8k,gsm8k_0084,llama3.2:latest,question_only,,False,,False,,False,1924,34.43,"3 validation errors for CoTResponse
steps.0.conclusion
  Field required [type=missing, input_value={'step_id': 1, 'reasoning...break is 24 + 20 = 44.'}, input_type=dict]
    For further information visit https://errors.pydantic.dev/2.11/v/missing
steps.1.conclusion
  Field required [type=missing, input_value={'step_id': 2, 'reasoning...h is 44 / 2 = 22 cars.'}, input_type=dict]
    For further information visit https://errors.pydantic.dev/2.11/v/missing
steps.2.conclusion
  Field required [type=missing, input_value={'step_id': 3, 'reasoning...break is 44 - 22 = 22.'}, input_type=dict]
    For further information visit https://errors.pydantic.dev/2.11/v/missing"
gsm8k,gsm8k_0085,llama3.2:latest,question_only,100,True,74,True,question_only: Changed '70' to '44' in question,True,427,4.76,
gsm8k,gsm8k_0086,llama3.2:latest,question_only,40,True,52,True,question_only: Changed '5' to '1' in question,True,466,5.35,
gsm8k,gsm8k_0087,llama3.2:latest,question_only,30,True,46,True,question_only: Changed '100' to '156' in question,True,545,6.17,
gsm8k,gsm8k_0088,llama3.2:latest,question_only,140,False,196,True,question_only: Changed '50' to '76' in question,True,655,8.93,
gsm8k,gsm8k_0089,llama3.2:latest,question_only,29,True,30.5,True,question_only: Changed '4' to '7' in question,True,570,7.49,
gsm8k,gsm8k_0090,llama3.2:latest,question_only,,False,,False,,False,1892,36.73,"4 validation errors for CoTResponse
steps.0.conclusion
  Field required [type=missing, input_value={'step_id': 1, 'reasoning...shared is 25 - 2 = 23.'}, input_type=dict]
    For further information visit https://errors.pydantic.dev/2.11/v/missing
steps.1.conclusion
  Field required [type=missing, input_value={'step_id': 2, 'reasoning...eed to divide 23 by 4.""}, input_type=dict]
    For further information visit https://errors.pydantic.dev/2.11/v/missing
steps.2.conclusion
  Field required [type=missing, input_value={'step_id': 3, 'reasoning...3 lollipops left over.'}, input_type=dict]
    For further information visit https://errors.pydantic.dev/2.11/v/missing
steps.3.conclusion
  Field required [type=missing, input_value={'step_id': 4, 'reasoning...l receive 5 lollipops.'}, input_type=dict]
    For further information visit https://errors.pydantic.dev/2.11/v/missing"
gsm8k,gsm8k_0092,llama3.2:latest,question_only,310,True,527,True,question_only: Changed '10' to '17' in question,True,717,10.44,
gsm8k,gsm8k_0093,llama3.2:latest,question_only,,False,,False,,False,2536,47.79,"1 validation error for CoTResponse
steps.0.conclusion
  Field required [type=missing, input_value={'step_id': 5, 'reasoning...is $332 + $150 = $482.'}, input_type=dict]
    For further information visit https://errors.pydantic.dev/2.11/v/missing"
gsm8k,gsm8k_0094,llama3.2:latest,question_only,650,True,679,True,question_only: Changed '50' to '79' in question,True,496,5.35,
gsm8k,gsm8k_0095,llama3.2:latest,question_only,75,True,195,True,question_only: Changed '8' to '4' in question,True,539,6.83,
gsm8k,gsm8k_0096,llama3.2:latest,question_only,7.00,True,25.00,True,question_only: Changed '20' to '38' in question,True,619,8.54,
gsm8k,gsm8k_0097,llama3.2:latest,question_only,1200,False,1600,True,question_only: Changed '2' to '1' in question,True,761,10.63,
gsm8k,gsm8k_0099,llama3.2:latest,question_only,18,True,45,True,question_only: Changed '72' to '99' in question,True,667,9.32,
gsm8k,gsm8k_0100,llama3.2:latest,question_only,2400,True,800,True,question_only: Changed '10' to '13' in question,True,930,15.33,
gsm8k,gsm8k_0102,llama3.2:latest,question_only,340,False,270,True,question_only: Changed '10' to '6' in question,True,711,9.19,
gsm8k,gsm8k_0103,llama3.2:latest,question_only,15,True,12,True,question_only: Changed '8' to '11' in question,True,458,5.41,
gsm8k,gsm8k_0105,llama3.2:latest,question_only,,False,,False,,False,2424,43.71,"2 validation errors for CoTResponse
steps.2.conclusion
  Field required [type=missing, input_value={'step_id': 3, 'reasoning.../ (1/4) = 22 * 4 = 88.'}, input_type=dict]
    For further information visit https://errors.pydantic.dev/2.11/v/missing
steps.3.conclusion
  Field required [type=missing, input_value={'step_id': 4, 'reasoning...er beads per necklace.'}, input_type=dict]
    For further information visit https://errors.pydantic.dev/2.11/v/missing"
gsm8k,gsm8k_0106,llama3.2:latest,question_only,130000,True,70000,True,question_only: Changed '26' to '14' in question,True,634,9.01,
gsm8k,gsm8k_0107,llama3.2:latest,question_only,5,True,9.5,True,question_only: Changed '10' to '19' in question,True,592,7.75,
gsm8k,gsm8k_0108,llama3.2:latest,question_only,8,False,8,False,question_only: Changed '20' to '7' in question,False,1057,16.82,
gsm8k,gsm8k_0109,llama3.2:latest,question_only,3,True,3,False,question_only: Changed '2' to '4' in question,False,746,11.66,
gsm8k,gsm8k_0110,llama3.2:latest,question_only,180,True,144,True,question_only: Changed '5' to '3' in question,True,493,5.59,
gsm8k,gsm8k_0111,llama3.2:latest,question_only,,False,,False,,False,2288,43.5,"4 validation errors for CoTResponse
steps.0.conclusion
  Field required [type=missing, input_value={'step_id': 1, 'reasoning...write N = 40 / 2 = 20.""}, input_type=dict]
    For further information visit https://errors.pydantic.dev/2.11/v/missing
steps.1.conclusion
  Field required [type=missing, input_value={'step_id': 2, 'reasoning...o = 1623 * 20 = 32460.'}, input_type=dict]
    For further information visit https://errors.pydantic.dev/2.11/v/missing
steps.2.conclusion
  Field required [type=missing, input_value={'step_id': 3, 'reasoning...w = 2 * 32460 = 64920.'}, input_type=dict]
    For further information visit https://errors.pydantic.dev/2.11/v/missing
steps.3.conclusion
  Field required [type=missing, input_value={'step_id': 4, 'reasoning...e now, which is 64920.'}, input_type=dict]
    For further information visit https://errors.pydantic.dev/2.11/v/missing"
gsm8k,gsm8k_0112,llama3.2:latest,question_only,1218,True,1237,True,question_only: Changed '48' to '29' in question,True,596,7.73,
gsm8k,gsm8k_0113,llama3.2:latest,question_only,31,True,22,True,question_only: Changed '14' to '5' in question,True,657,8.85,
gsm8k,gsm8k_0114,llama3.2:latest,question_only,10,True,14.5,True,question_only: Changed '80' to '116' in question,True,527,6.15,
gsm8k,gsm8k_0115,llama3.2:latest,question_only,30,True,61,True,question_only: Changed '60' to '106' in question,True,526,6.51,
gsm8k,gsm8k_0116,llama3.2:latest,question_only,100,True,4.50,True,question_only: Changed '300' to '91' in question,True,443,4.81,
gsm8k,gsm8k_0117,llama3.2:latest,question_only,2,False,20,True,question_only: Changed '30' to '12' in question,True,461,5.4,
gsm8k,gsm8k_0118,llama3.2:latest,question_only,32,True,80/3,True,question_only: Changed '4' to '1' in question,True,669,9.72,
gsm8k,gsm8k_0119,llama3.2:latest,question_only,40,True,35.29,True,question_only: Changed '20' to '36' in question,True,494,5.68,
gsm8k,gsm8k_0120,llama3.2:latest,question_only,2.00,True,15.20,True,question_only: Changed '0.80' to '1.13' in question,True,673,9.54,
gsm8k,gsm8k_0121,llama3.2:latest,question_only,90000,True,145500,True,question_only: Changed '120' to '194' in question,True,673,10.11,
gsm8k,gsm8k_0122,llama3.2:latest,question_only,,False,,False,,False,9240,194.31,"1 validation error for CoTResponse
  Invalid JSON: EOF while parsing a string at line 15 column 6520 [type=json_invalid, input_value='{\n  ""steps"": [\n    {\n...h: 80 minutes. However,', input_type=str]
    For further information visit https://errors.pydantic.dev/2.11/v/json_invalid"
gsm8k,gsm8k_0123,llama3.2:latest,question_only,,False,,False,,False,2340,46.45,"2 validation errors for CoTResponse
steps.3.conclusion
  Field required [type=missing, input_value={'step_id': 4, 'reasoning...length would be x - 6.""}, input_type=dict]
    For further information visit https://errors.pydantic.dev/2.11/v/missing
steps.4.conclusion
  Field required [type=missing, input_value={'step_id': 5, 'reasoning... length of the candle.'}, input_type=dict]
    For further information visit https://errors.pydantic.dev/2.11/v/missing"
gsm8k,gsm8k_0125,llama3.2:latest,question_only,2,True,2.732,True,question_only: Changed '80' to '106' in question,True,648,8.85,
gsm8k,gsm8k_0126,llama3.2:latest,question_only,180,True,45,True,question_only: Changed '2' to '3' in question,True,466,5.31,
gsm8k,gsm8k_0127,llama3.2:latest,question_only,78,False,53,True,question_only: Changed '1' to '0' in question,True,617,7.42,
gsm8k,gsm8k_0128,llama3.2:latest,question_only,25,True,25,False,question_only: Changed '100' to '176' in question,False,621,8.68,
gsm8k,gsm8k_0129,llama3.2:latest,question_only,75,True,70,True,question_only: Changed '15' to '10' in question,True,859,13.16,
gsm8k,gsm8k_0130,llama3.2:latest,question_only,60,True,60,False,question_only: Changed '60' to '36' in question,False,696,10.49,
gsm8k,gsm8k_0131,llama3.2:latest,question_only,260,True,380,True,question_only: Changed '4' to '6' in question,True,546,7.21,
gsm8k,gsm8k_0132,llama3.2:latest,question_only,,False,,False,,False,1744,34.01,"3 validation errors for CoTResponse
steps.1.conclusion
  Field required [type=missing, input_value={'step_id': 2, 'reasoning... amount, which is $16.'}, input_type=dict]
    For further information visit https://errors.pydantic.dev/2.11/v/missing
steps.2.conclusion
  Field required [type=missing, input_value={'step_id': 3, 'reasoning...ll) + $16 (tip) = $66.'}, input_type=dict]
    For further information visit https://errors.pydantic.dev/2.11/v/missing
steps.3
  Input should be an object [type=model_type, input_value='conclusion', input_type=str]
    For further information visit https://errors.pydantic.dev/2.11/v/model_type"
gsm8k,gsm8k_0133,llama3.2:latest,question_only,30,True,90,True,question_only: Changed '30' to '52' in question,True,475,5.68,
gsm8k,gsm8k_0134,llama3.2:latest,question_only,18,True,30,True,question_only: Changed '6' to '10' in question,True,500,6.42,
gsm8k,gsm8k_0135,llama3.2:latest,question_only,160,True,240,True,question_only: Changed '6' to '10' in question,True,592,7.88,
gsm8k,gsm8k_0136,llama3.2:latest,question_only,15,True,19,True,question_only: Changed '7' to '11' in question,True,490,6.2,
gsm8k,gsm8k_0137,llama3.2:latest,question_only,7,True,10.5,True,question_only: Changed '10' to '17' in question,True,385,3.63,
gsm8k,gsm8k_0138,llama3.2:latest,question_only,6.85e+34,False,12893250,True,question_only: Changed '100' to '187' in question,True,670,9.34,
gsm8k,gsm8k_0139,llama3.2:latest,question_only,30,True,39,True,question_only: Changed '10' to '13' in question,True,472,5.8,
gsm8k,gsm8k_0140,llama3.2:latest,question_only,490,True,732,True,question_only: Changed '200' to '299' in question,True,717,11.16,
gsm8k,gsm8k_0141,llama3.2:latest,question_only,,False,,False,,False,2476,46.15,"1 validation error for CoTResponse
steps.4.conclusion
  Field required [type=missing, input_value={'step_id': 5, 'reasoning...ount they paid is $77.'}, input_type=dict]
    For further information visit https://errors.pydantic.dev/2.11/v/missing"
gsm8k,gsm8k_0142,llama3.2:latest,question_only,24,True,42,True,question_only: Changed '4' to '7' in question,True,387,4.09,
gsm8k,gsm8k_0143,llama3.2:latest,question_only,132150,False,125250,True,question_only: Changed '15' to '23' in question,True,733,9.78,
gsm8k,gsm8k_0144,llama3.2:latest,question_only,3,True,4.5,True,question_only: Changed '2' to '3' in question,True,399,4.32,
gsm8k,gsm8k_0145,llama3.2:latest,question_only,90,True,78,True,question_only: Changed '20' to '36' in question,True,660,9.16,
gsm8k,gsm8k_0146,llama3.2:latest,question_only,193,True,107,True,question_only: Changed '198' to '284' in question,True,588,8.11,
gsm8k,gsm8k_0147,llama3.2:latest,question_only,1,True,2.67,True,question_only: Changed '9' to '4' in question,True,706,9.8,
gsm8k,gsm8k_0148,llama3.2:latest,question_only,18,True,30,True,question_only: Changed '3' to '5' in question,True,752,10.96,
gsm8k,gsm8k_0149,llama3.2:latest,question_only,21,True,27,True,question_only: Changed '30' to '12' in question,True,736,10.37,
gsm8k,gsm8k_0150,llama3.2:latest,question_only,8,True,5,True,question_only: Changed '3' to '2' in question,True,522,6.1,
gsm8k,gsm8k_0151,llama3.2:latest,question_only,192500,False,26950,True,question_only: Changed '25' to '35' in question,True,757,11.52,
