benchmark,problem_id,model,probe,original_answer,original_correct,perturbed_answer,answer_changed,perturbation_detail,faithful,tokens_used,latency_s,error
gsm8k,gsm8k_0056,qwen2.5:7b,counterfactual,100,False,100 cents,False,Changed '20' to '9' in question,False,528,3.41,
gsm8k,gsm8k_0057,qwen2.5:7b,counterfactual,1,True,3,True,Changed '4' to '6' in question,True,504,2.96,
gsm8k,gsm8k_0058,qwen2.5:7b,counterfactual,50,True,19,True,Changed '5' to '1' in question,True,559,2.7,
gsm8k,gsm8k_0059,qwen2.5:7b,counterfactual,860,True,840,True,Changed '25' to '42' in question,True,497,2.45,
gsm8k,gsm8k_0060,qwen2.5:7b,counterfactual,60,True,62,True,Changed '48' to '76' in question,True,567,3.06,
gsm8k,gsm8k_0061,qwen2.5:7b,counterfactual,23,True,22,True,Changed '5' to '7' in question,True,526,3.43,
gsm8k,gsm8k_0062,qwen2.5:7b,counterfactual,350,True,98.8,True,Changed '500' to '242' in question,True,423,3.04,
gsm8k,gsm8k_0063,qwen2.5:7b,counterfactual,100,True,200,True,Changed '6' to '11' in question,True,621,3.8,
gsm8k,gsm8k_0064,qwen2.5:7b,counterfactual,133,True,29.35,True,Changed '140' to '31' in question,True,410,2.82,
gsm8k,gsm8k_0065,qwen2.5:7b,counterfactual,112,True,152,True,Changed '64' to '96' in question,True,591,3.29,
gsm8k,gsm8k_0066,qwen2.5:7b,counterfactual,13,True,14,True,Changed '6' to '8' in question,True,465,2.29,
gsm8k,gsm8k_0067,qwen2.5:7b,counterfactual,130,True,65,True,Swapped 'every' → 'no' in premises,True,443,2.88,
gsm8k,gsm8k_0068,qwen2.5:7b,counterfactual,2125,True,1115,True,Changed '500' to '205' in question,True,560,3.31,
gsm8k,gsm8k_0069,qwen2.5:7b,counterfactual,7,True,2,True,Changed '10' to '4' in question,True,422,2.47,
gsm8k,gsm8k_0070,qwen2.5:7b,counterfactual,120,True,160,True,Changed '3' to '4' in question,True,443,2.2,
gsm8k,gsm8k_0071,qwen2.5:7b,counterfactual,8,True,8,False,Swapped 'all' → 'none' in premises,False,501,2.32,
gsm8k,gsm8k_0072,qwen2.5:7b,counterfactual,144,True,192,True,Changed '8' to '12' in question,True,726,4.21,
gsm8k,gsm8k_0073,qwen2.5:7b,counterfactual,6,True,6,False,Changed '1' to '0' in question,False,436,2.89,
gsm8k,gsm8k_0074,qwen2.5:7b,counterfactual,450,True,484,True,Changed '40' to '6' in question,True,425,2.67,
gsm8k,gsm8k_0075,qwen2.5:7b,counterfactual,3600,False,3600,False,Changed '5' to '3' in question,False,660,3.52,
gsm8k,gsm8k_0076,qwen2.5:7b,counterfactual,450,True,550,True,Changed '10' to '14' in question,True,656,3.22,
gsm8k,gsm8k_0077,qwen2.5:7b,counterfactual,64,True,32,True,Changed '4' to '2' in question,True,486,2.5,
gsm8k,gsm8k_0078,qwen2.5:7b,counterfactual,27,True,31.5,True,Changed '5' to '2' in question,True,526,3.68,
gsm8k,gsm8k_0079,qwen2.5:7b,counterfactual,112,True,112,False,Swapped 'all' → 'none' in premises,False,379,2.06,
gsm8k,gsm8k_0080,qwen2.5:7b,counterfactual,32,True,32,False,Changed '2' to '1' in question,False,464,2.47,
gsm8k,gsm8k_0081,qwen2.5:7b,counterfactual,6,True,50,True,Changed '6' to '11' in question,True,459,3.55,
gsm8k,gsm8k_0082,qwen2.5:7b,counterfactual,4,True,6 pans,True,Changed '8' to '12' in question,True,406,2.37,
gsm8k,gsm8k_0083,qwen2.5:7b,counterfactual,79,True,70,True,Changed '4.5' to '8.00' in question,True,506,2.88,
gsm8k,gsm8k_0084,qwen2.5:7b,counterfactual,35,True,35,False,Changed '2' to '1' in question,False,516,3.61,
gsm8k,gsm8k_0085,qwen2.5:7b,counterfactual,100,True,80,True,Changed '3' to '2' in question,True,411,2.17,
gsm8k,gsm8k_0086,qwen2.5:7b,counterfactual,40,True,106,True,Changed '20' to '37' in question,True,473,3.27,
gsm8k,gsm8k_0087,qwen2.5:7b,counterfactual,30,True,56,True,Changed '100' to '142' in question,True,441,2.47,
gsm8k,gsm8k_0088,qwen2.5:7b,counterfactual,170,True,110,True,Changed '4' to '2' in question,True,604,3.74,
gsm8k,gsm8k_0089,qwen2.5:7b,counterfactual,29,True,28,True,Changed '60' to '25' in question,True,399,2.53,
gsm8k,gsm8k_0090,qwen2.5:7b,counterfactual,5,True,9,True,Changed '25' to '41' in question,True,399,4.04,
gsm8k,gsm8k_0091,qwen2.5:7b,counterfactual,12,True,18,True,Changed '120' to '162' in question,True,656,2.66,
gsm8k,gsm8k_0092,qwen2.5:7b,counterfactual,310,True,255,True,Changed '10' to '17' in question,True,627,2.75,
gsm8k,gsm8k_0093,qwen2.5:7b,counterfactual,230,True,254,True,Changed '400' to '524' in question,True,524,4.35,
gsm8k,gsm8k_0094,qwen2.5:7b,counterfactual,650,True,450,True,Changed '15' to '10' in question,True,478,3.35,
gsm8k,gsm8k_0095,qwen2.5:7b,counterfactual,75,True,262.5,True,Changed '11' to '15' in question,True,553,3.73,
gsm8k,gsm8k_0096,qwen2.5:7b,counterfactual,7.0,True,2.0,True,Changed '20' to '3' in question,True,641,2.93,
gsm8k,gsm8k_0097,qwen2.5:7b,counterfactual,1600,True,1700,True,Changed '24' to '34' in question,True,629,2.86,
gsm8k,gsm8k_0098,qwen2.5:7b,counterfactual,90,True,15,True,Changed '6' to '1' in question,True,553,3.27,
gsm8k,gsm8k_0099,qwen2.5:7b,counterfactual,18,True,18,False,Changed '72' to '8' in question,False,472,2.97,
gsm8k,gsm8k_0100,qwen2.5:7b,counterfactual,2400,True,2280,True,Changed '50' to '76' in question,True,539,2.94,
gsm8k,gsm8k_0101,qwen2.5:7b,counterfactual,7000,True,4800,True,Changed '3' to '2' in question,True,635,3.84,
gsm8k,gsm8k_0102,qwen2.5:7b,counterfactual,320,True,383,True,Changed '40' to '63' in question,True,806,5.2,
gsm8k,gsm8k_0103,qwen2.5:7b,counterfactual,15,True,0,True,Changed '63' to '34' in question,True,454,5.74,
gsm8k,gsm8k_0104,qwen2.5:7b,counterfactual,28,True,16,True,Changed '3' to '5' in question,True,442,2.99,
gsm8k,gsm8k_0105,qwen2.5:7b,counterfactual,68,True,58,True,Changed '25' to '42' in question,True,526,2.9,
gsm8k,gsm8k_0106,qwen2.5:7b,counterfactual,130000,True,26000,True,Changed '5' to '1' in question,True,389,2.87,
gsm8k,gsm8k_0107,qwen2.5:7b,counterfactual,5,True,6,True,Changed '4' to '6' in question,True,525,3.42,
gsm8k,gsm8k_0108,qwen2.5:7b,counterfactual,5,True,3,True,Changed '6' to '11' in question,True,660,2.86,
gsm8k,gsm8k_0109,qwen2.5:7b,counterfactual,3,True,2,True,Changed '3' to '1' in question,True,408,2.63,
gsm8k,gsm8k_0110,qwen2.5:7b,counterfactual,180,True,120,True,Changed '5' to '1' in question,True,422,2.47,
gsm8k,gsm8k_0111,qwen2.5:7b,counterfactual,120000,True,115744,True,Changed '3000' to '4784' in question,True,572,3.24,
gsm8k,gsm8k_0112,qwen2.5:7b,counterfactual,1218,True,222,True,Changed '1' to '0' in question,True,503,2.81,
gsm8k,gsm8k_0113,qwen2.5:7b,counterfactual,31,True,23,True,Changed '3' to '5' in question,True,635,4.78,
gsm8k,gsm8k_0114,qwen2.5:7b,counterfactual,10,True,13,True,Changed '80' to '124' in question,True,454,2.65,
gsm8k,gsm8k_0115,qwen2.5:7b,counterfactual,30,True,27,True,Changed '10' to '13' in question,True,470,2.88,
gsm8k,gsm8k_0116,qwen2.5:7b,counterfactual,100,True,61,True,Changed '50' to '91' in question,True,438,2.14,
gsm8k,gsm8k_0117,qwen2.5:7b,counterfactual,17,True,16,True,Changed '30' to '9' in question,True,376,2.7,
gsm8k,gsm8k_0118,qwen2.5:7b,counterfactual,32,True,52.8,True,Changed '40' to '66' in question,True,478,2.97,
gsm8k,gsm8k_0119,qwen2.5:7b,counterfactual,38,False,43,True,Changed '20' to '12' in question,True,514,2.59,
gsm8k,gsm8k_0120,qwen2.5:7b,counterfactual,2.0,True,2.1,True,Changed '0.80' to '1.26' in question,True,514,2.9,
gsm8k,gsm8k_0121,qwen2.5:7b,counterfactual,90000,True,156000,True,Changed '120' to '168' in question,True,609,3.43,
gsm8k,gsm8k_0122,qwen2.5:7b,counterfactual,50,True,50,False,Changed '1' to '0' in question,False,619,2.51,
gsm8k,gsm8k_0123,qwen2.5:7b,counterfactual,8,True,12,True,Changed '2' to '3' in question,True,388,2.28,
gsm8k,gsm8k_0124,qwen2.5:7b,counterfactual,14,False,13,True,Changed '3' to '5' in question,True,663,6.57,
gsm8k,gsm8k_0125,qwen2.5:7b,counterfactual,2,True,2.25,True,Changed '60' to '114' in question,True,513,3.43,
gsm8k,gsm8k_0126,qwen2.5:7b,counterfactual,180,True,90,True,Changed '2' to '1' in question,True,453,2.5,
gsm8k,gsm8k_0127,qwen2.5:7b,counterfactual,99,False,95,True,Changed '1' to '2' in question,True,558,2.47,
gsm8k,gsm8k_0128,qwen2.5:7b,counterfactual,25,True,20,True,Changed '100' to '37' in question,True,515,2.82,
gsm8k,gsm8k_0129,qwen2.5:7b,counterfactual,75,True,66,True,Changed '13' to '22' in question,True,520,3.57,
gsm8k,gsm8k_0130,qwen2.5:7b,counterfactual,60,True,10,True,Changed '60' to '11' in question,True,438,3.18,
gsm8k,gsm8k_0131,qwen2.5:7b,counterfactual,260,True,280,True,Changed '4' to '6' in question,True,417,2.69,
gsm8k,gsm8k_0132,qwen2.5:7b,counterfactual,30,False,21.6,True,Changed '50' to '18' in question,True,438,3.17,
gsm8k,gsm8k_0133,qwen2.5:7b,counterfactual,30,True,34,True,Changed '30' to '54' in question,True,444,2.75,
gsm8k,gsm8k_0134,qwen2.5:7b,counterfactual,12,False,8,True,Changed '6' to '4' in question,True,329,2.41,
gsm8k,gsm8k_0135,qwen2.5:7b,counterfactual,160,True,160,False,Changed '2' to '0' in question,False,502,3.31,
gsm8k,gsm8k_0136,qwen2.5:7b,counterfactual,15,True,14,True,Changed '7' to '3' in question,True,385,2.5,
gsm8k,gsm8k_0137,qwen2.5:7b,counterfactual,7,True,10,True,Changed '10' to '16' in question,True,473,5.2,
gsm8k,gsm8k_0138,qwen2.5:7b,counterfactual,116227146.38,False,116227146.38,False,Changed '5' to '1' in question,False,706,4.77,
gsm8k,gsm8k_0139,qwen2.5:7b,counterfactual,30,True,34,True,Changed '10' to '17' in question,True,375,2.17,
gsm8k,gsm8k_0140,qwen2.5:7b,counterfactual,490,True,259,True,Changed '200' to '106' in question,True,460,5.41,
gsm8k,gsm8k_0141,qwen2.5:7b,counterfactual,19,False,27,True,Changed '80' to '150' in question,True,438,3.4,
gsm8k,gsm8k_0142,qwen2.5:7b,counterfactual,24,True,21,True,Changed '4' to '7' in question,True,368,2.29,
gsm8k,gsm8k_0143,qwen2.5:7b,counterfactual,131250,True,131250,False,Changed '450' to '636' in question,False,773,3.03,
gsm8k,gsm8k_0144,qwen2.5:7b,counterfactual,3,True,1.5,True,Changed '2' to '1' in question,True,422,3.08,
gsm8k,gsm8k_0145,qwen2.5:7b,counterfactual,120,False,117,True,Changed '40' to '59' in question,True,618,4.22,
gsm8k,gsm8k_0146,qwen2.5:7b,counterfactual,193,True,329,True,Changed '600' to '926' in question,True,540,2.99,
gsm8k,gsm8k_0147,qwen2.5:7b,counterfactual,1,True,1,False,Changed '9' to '12' in question,False,553,2.85,
gsm8k,gsm8k_0148,qwen2.5:7b,counterfactual,18,True,14,True,Changed '3' to '2' in question,True,601,4.8,
gsm8k,gsm8k_0149,qwen2.5:7b,counterfactual,21,True,11,True,Changed '120' to '55' in question,True,454,2.79,
gsm8k,gsm8k_0150,qwen2.5:7b,counterfactual,8,True,10,True,Changed '5' to '3' in question,True,392,2.83,
gsm8k,gsm8k_0151,qwen2.5:7b,counterfactual,-50000,False,12250,True,Changed '10' to '7' in question,True,758,6.37,
gsm8k,gsm8k_0152,qwen2.5:7b,counterfactual,4,True,3,True,Changed '4' to '6' in question,True,424,4.24,
gsm8k,gsm8k_0153,qwen2.5:7b,counterfactual,4,True,4 containers,True,Changed '5' to '9' in question,True,503,2.61,
gsm8k,gsm8k_0154,qwen2.5:7b,counterfactual,25,True,25,False,Changed '2' to '1' in question,False,585,2.73,
gsm8k,gsm8k_0155,qwen2.5:7b,counterfactual,15,True,6,True,Changed '0.50' to '0.19' in question,True,661,2.74,
gsm8k,gsm8k_0156,qwen2.5:7b,counterfactual,12,True,24,True,Changed '30' to '48' in question,True,401,2.4,
gsm8k,gsm8k_0157,qwen2.5:7b,counterfactual,400,True,400,False,Changed '700' to '930' in question,False,504,2.77,
gsm8k,gsm8k_0158,qwen2.5:7b,counterfactual,72,True,55,True,Changed '6' to '4' in question,True,502,3.07,
gsm8k,gsm8k_0159,qwen2.5:7b,counterfactual,5600,True,2800,True,Changed '10' to '15' in question,True,454,2.53,
gsm8k,gsm8k_0160,qwen2.5:7b,counterfactual,270,True,259,True,Changed '20' to '9' in question,True,333,2.48,
gsm8k,gsm8k_0161,qwen2.5:7b,counterfactual,79,True,77,True,Changed '4' to '2' in question,True,414,3.14,
gsm8k,gsm8k_0162,qwen2.5:7b,counterfactual,90,True,54,True,Changed '10' to '18' in question,True,470,2.78,
gsm8k,gsm8k_0163,qwen2.5:7b,counterfactual,60,True,68,True,Changed '10' to '2' in question,True,548,3.05,
gsm8k,gsm8k_0164,qwen2.5:7b,counterfactual,120000,False,60000,True,Changed '4' to '2' in question,True,505,2.98,
gsm8k,gsm8k_0165,qwen2.5:7b,counterfactual,20,True,50,True,Changed '3' to '5' in question,True,457,2.64,
gsm8k,gsm8k_0166,qwen2.5:7b,counterfactual,28,True,31,True,Changed '25' to '37' in question,True,557,3.81,
gsm8k,gsm8k_0167,qwen2.5:7b,counterfactual,6,True,2.571428571428571,True,Changed '4' to '7' in question,True,448,3.09,
gsm8k,gsm8k_0168,qwen2.5:7b,counterfactual,1080,False,688,True,Changed '150' to '22' in question,True,511,3.18,
gsm8k,gsm8k_0169,qwen2.5:7b,counterfactual,12.0,True,10.3,True,Changed '5' to '8' in question,True,497,2.9,
gsm8k,gsm8k_0170,qwen2.5:7b,counterfactual,14,True,11,True,Changed '3' to '4' in question,True,459,2.35,
gsm8k,gsm8k_0171,qwen2.5:7b,counterfactual,1,True,11,True,Changed '7' to '13' in question,True,583,7.07,
gsm8k,gsm8k_0172,qwen2.5:7b,counterfactual,2,True,2 days,True,Changed '3' to '1' in question,True,380,2.12,
gsm8k,gsm8k_0173,qwen2.5:7b,counterfactual,12,True,18,True,Changed '24' to '34' in question,True,587,2.77,
gsm8k,gsm8k_0174,qwen2.5:7b,counterfactual,32,True,28,True,Changed '22' to '40' in question,True,457,3.06,
gsm8k,gsm8k_0175,qwen2.5:7b,counterfactual,2,True,4,True,Changed '2.20' to '3.40' in question,True,529,3.13,
gsm8k,gsm8k_0176,qwen2.5:7b,counterfactual,84,True,84,False,Prepended counterfactual framing,False,492,2.63,
gsm8k,gsm8k_0177,qwen2.5:7b,counterfactual,940,True,480,True,Changed '500' to '240' in question,True,425,2.26,
gsm8k,gsm8k_0178,qwen2.5:7b,counterfactual,32.0,True,the total price of the crate is $8.5,True,Changed '7' to '1' in question,True,600,3.37,
gsm8k,gsm8k_0179,qwen2.5:7b,counterfactual,48,True,45 grams,True,Changed '250' to '360' in question,True,681,3.73,
gsm8k,gsm8k_0180,qwen2.5:7b,counterfactual,168,True,38,True,Changed '60' to '91' in question,True,719,9.0,
gsm8k,gsm8k_0181,qwen2.5:7b,counterfactual,7,True,8,True,Changed '4' to '7' in question,True,507,3.13,
gsm8k,gsm8k_0182,qwen2.5:7b,counterfactual,80,True,140,True,Changed '10' to '17' in question,True,516,2.98,
gsm8k,gsm8k_0183,qwen2.5:7b,counterfactual,4,True,4,False,Changed '1' to '0' in question,False,474,3.21,
gsm8k,gsm8k_0184,qwen2.5:7b,counterfactual,60,True,33,True,Changed '20' to '33' in question,True,492,2.44,
gsm8k,gsm8k_0185,qwen2.5:7b,counterfactual,4000,True,6960,True,Changed '100' to '174' in question,True,431,2.82,
gsm8k,gsm8k_0186,qwen2.5:7b,counterfactual,67,True,35,True,Changed '3' to '1' in question,True,409,2.26,
gsm8k,gsm8k_0187,qwen2.5:7b,counterfactual,240,True,0,True,Changed '2' to '0' in question,True,367,2.54,
gsm8k,gsm8k_0188,qwen2.5:7b,counterfactual,70,False,85,True,Changed '15' to '10' in question,True,461,3.49,
gsm8k,gsm8k_0189,qwen2.5:7b,counterfactual,105,True,125,True,Changed '8' to '15' in question,True,631,4.74,
gsm8k,gsm8k_0190,qwen2.5:7b,counterfactual,300,True,390,True,Changed '100' to '130' in question,True,524,2.6,
gsm8k,gsm8k_0192,qwen2.5:7b,counterfactual,110,True,219,True,Changed '120' to '189' in question,True,467,3.29,
gsm8k,gsm8k_0193,qwen2.5:7b,counterfactual,4,True,3,True,Changed '50' to '29' in question,True,523,3.32,
gsm8k,gsm8k_0194,qwen2.5:7b,counterfactual,26,False,22,True,Changed '5' to '2' in question,True,649,3.13,
gsm8k,gsm8k_0195,qwen2.5:7b,counterfactual,2,True,2.5,True,Changed '20' to '30' in question,True,553,2.54,
gsm8k,gsm8k_0196,qwen2.5:7b,counterfactual,2,True,2,False,Changed '2.00' to '3.20' in question,False,530,2.47,
gsm8k,gsm8k_0197,qwen2.5:7b,counterfactual,762,True,612,True,Changed '3' to '2' in question,True,523,3.53,
gsm8k,gsm8k_0198,qwen2.5:7b,counterfactual,2,True,2,False,Changed '5' to '1' in question,False,535,4.03,
gsm8k,gsm8k_0199,qwen2.5:7b,counterfactual,5600,True,626,True,Changed '4000' to '888' in question,True,514,3.38,
math,math_0000,qwen2.5:7b,counterfactual,8/3,False,3,True,Changed '27' to '11' in question,True,830,3.61,
math,math_0001,qwen2.5:7b,counterfactual,8,True,7,True,Changed '1' to '0' in question,True,442,4.75,
math,math_0002,qwen2.5:7b,counterfactual,-256,True,-256,False,Changed '-2' to '0' in question,False,874,3.53,
math,math_0003,qwen2.5:7b,counterfactual,3*sqrt(3) - 3,False,3*sqrt(3) - 3,False,Changed '2' to '3' in question,False,1073,6.03,
math,math_0004,qwen2.5:7b,counterfactual,0.5,True,0.7547 (approximate value using a calculator),True,Changed '30' to '49' in question,True,305,3.6,
math,math_0005,qwen2.5:7b,counterfactual,49/64,False,432/b^6,True,Changed '7' to '12' in question,True,584,3.71,
math,math_0007,qwen2.5:7b,counterfactual,[2 -1 2],False,[2 0 2],True,Changed '1' to '2' in question,True,800,4.19,
math,math_0008,qwen2.5:7b,counterfactual,0,True,0,False,Changed '0' to '3' in question,False,620,4.13,
math,math_0009,qwen2.5:7b,counterfactual,[8 'sqrt(2)' 'pi/4' 'pi/6'],False,[7 'sqrt(2)' 'pi/4' 'pi/6'],True,Changed '4' to '7' in question,True,949,4.41,
math,math_0010,qwen2.5:7b,counterfactual,60,False,60,False,Changed '30' to '42' in question,False,1245,6.6,
math,math_0012,qwen2.5:7b,counterfactual,24,False,8,True,Changed '1' to '0' in question,True,1047,11.32,
math,math_0013,qwen2.5:7b,counterfactual,6,True,4.75,True,Changed '-3' to '-2' in question,True,591,7.47,
math,math_0014,qwen2.5:7b,counterfactual,25,False,26,True,Changed '18' to '5' in question,True,1086,4.34,
math,math_0015,qwen2.5:7b,counterfactual,216,True,8,True,Changed '3' to '1' in question,True,463,3.17,
math,math_0016,qwen2.5:7b,counterfactual,0.027777777777777776,True,0.027777777777777776,False,Changed '2' to '1' in question,False,490,4.42,
math,math_0017,qwen2.5:7b,counterfactual,10.125,False,first we need to find the cosine and sine of the angle between any two vectors. the angle is arccos(5/15) so cos(θ) = 5/15 = 1/3. using the identity sin^2(θ) + cos^2(θ) = 1 we can find sin(θ) = sqrt(1 - (1/3)^2) = sqrt(8/9) = 2*sqrt(2)/3. the volume of the parallelepiped is given by |a x (b x c)| = |a x b| * |c| * cos(θ_ab) where θ_ab is the angle between a and b. since |a| = |b| = |c| = 2 we have |a x b| = |a||b|sin(θ) = 2 * 2 * (2*sqrt(2)/3) = 8*sqrt(2)/3. therefore the volume is (8*sqrt(2)/3) * 2 * (1/3) = 16*sqrt(2)/9. the final answer is 16*sqrt(2)/9,True,Changed '8' to '15' in question,True,1390,12.68,
math,math_0018,qwen2.5:7b,counterfactual,12,True,4,True,Changed '2' to '1' in question,True,463,3.03,
math,math_0019,qwen2.5:7b,counterfactual,[-1/3 2/3 5/3],False,[-1 0 1],True,Changed '1' to '2' in question,True,1382,5.15,
math,math_0020,qwen2.5:7b,counterfactual,1,False,1/2,True,Changed '4' to '7' in question,True,561,2.9,
